"BehaviorSpace results (NetLogo 6.1.0)"
"ContactProcessForestAsTurtles.nlogo"
"CriticalValueBirds2.5-4forest1.5-1.85_world101"
"09/03/2019 22:35:37:152 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","world-width","world-height","birth-rate-birds","death-rate-birds","death-rate-forest","birth-rate-forest","[step]","habitat-proportion","birds-proportion"
"13642","101","101","3.25","1","1","1.78","247","0.03274188805019116","0"
"13647","101","101","3.25","1","1","1.79","156","0.01176355259288305","0"
"13648","101","101","3.25","1","1","1.79","111","0.010097049308891284","0"
"13649","101","101","3.25","1","1","1.79","130","0.032447799235369085","0"
"13627","101","101","3.25","1","1","1.75","485","0.09018723654543673","0"
"13318","101","101","3.23","1","1","1.85","1000","0.2876188608959906","0.12714439760807764"
"13653","101","101","3.25","1","1","1.8","237","0.06911087148318792","0"
"13654","101","101","3.25","1","1","1.8","99","0.02401725321046956","0"
"13655","101","101","3.25","1","1","1.8","158","0.033134006469953924","0"
"13656","101","101","3.25","1","1","1.81","73","0.008528575629840211","0"
"13315","101","101","3.23","1","1","1.84","1000","0.2962454661307715","0.11724340750906774"
"13652","101","101","3.25","1","1","1.8","405","0.08508969708852074","0"
"13312","101","101","3.23","1","1","1.84","1000","0.26595431820409765","0.12096853249681404"
"13319","101","101","3.23","1","1","1.85","1000","0.27046368003136945","0.09999019703950593"
"13660","101","101","3.25","1","1","1.81","212","0.04989706891481227","0"
"13661","101","101","3.25","1","1","1.82","188","0.033134006469953924","0"
"13480","101","101","3.24","1","1","1.81","1000","0.24232918341339085","0.025193608469757867"
"13644","101","101","3.25","1","1","1.78","615","0.20233310459758846","0"
"13663","101","101","3.25","1","1","1.82","225","0.050387216939515735","0"
"13665","101","101","3.25","1","1","1.82","73","0.011273404568179591","0"
"13490","101","101","3.24","1","1","1.83","1000","0.26732673267326734","0.047544358396235664"
"13668","101","101","3.25","1","1","1.83","93","0.00892069404960298","0"
"13662","101","101","3.25","1","1","1.82","297","0.09891187138515832","0"
"13482","101","101","3.24","1","1","1.82","1000","0.27065973924125086","0.013332026271934125"
"13646","101","101","3.25","1","1","1.79","645","0.23193804528967749","0"
"13650","101","101","3.25","1","1","1.79","639","0.22850700911675326","0"
"13317","101","101","3.23","1","1","1.85","1000","0.2971277325752377","0.13410449955886677"
"13488","101","101","3.24","1","1","1.83","1000","0.2914420154886776","0.055484756396431724"
"13675","101","101","3.25","1","1","1.84","199","0.05185766101362611","0"
"13487","101","101","3.24","1","1","1.83","1000","0.26340554847563963","0.07048328595235762"
"13659","101","101","3.25","1","1","1.81","657","0.2418390353886874","0"
"13657","101","101","3.25","1","1","1.81","653","0.2529163807469856","0"
"13497","101","101","3.24","1","1","1.85","1000","0.3063425154396628","0.11077345358298206"
"13491","101","101","3.24","1","1","1.84","1000","0.25801392020390157","0.06352318400156848"
"13681","101","101","3.26","1","1","1.5","40","1.9605920988138416E-4","0"
"13682","101","101","3.26","1","1","1.5","48","0","6.862072345848446E-4"
"13683","101","101","3.26","1","1","1.5","59","1.9605920988138416E-4","0"
"13684","101","101","3.26","1","1","1.5","46","4.901480247034605E-4","0"
"13685","101","101","3.26","1","1","1.5","57","8.822664444662288E-4","0"
"13686","101","101","3.26","1","1","1.51","43","0.003333006567983531","0"
"13687","101","101","3.26","1","1","1.51","71","0.002450740123517302","0"
"13688","101","101","3.26","1","1","1.51","39","0.002156651308695226","0"
"13689","101","101","3.26","1","1","1.51","58","7.842368395255367E-4","0"
"13690","101","101","3.26","1","1","1.51","29","0.0025487697284579942","0"
"13691","101","101","3.26","1","1","1.52","50","0.004803450642093913","0"
"13692","101","101","3.26","1","1","1.52","43","4.901480247034605E-4","0"
"13693","101","101","3.26","1","1","1.52","35","0.003333006567983531","0"
"13694","101","101","3.26","1","1","1.52","92","0.006666013135967062","0"
"13695","101","101","3.26","1","1","1.52","147","0","4.901480247034605E-4"
"13696","101","101","3.26","1","1","1.53","42","0.004313302617390452","0"
"13697","101","101","3.26","1","1","1.53","52","4.901480247034605E-4","0"
"13698","101","101","3.26","1","1","1.53","57","0.003333006567983531","0"
"13699","101","101","3.26","1","1","1.53","49","0.005489657876678757","0"
"13700","101","101","3.26","1","1","1.53","73","0.003234976963042839","0"
"13495","101","101","3.24","1","1","1.84","1000","0.2791883148710911","0.06411136163121263"
"13701","101","101","3.26","1","1","1.54","62","0.004019213802568375","0"
"13702","101","101","3.26","1","1","1.54","79","8.822664444662288E-4","0"
"13703","101","101","3.26","1","1","1.54","85","0.002450740123517302","0"
"13705","101","101","3.26","1","1","1.54","42","0.001176355259288305","0"
"13704","101","101","3.26","1","1","1.54","69","0.007548279580433291","0"
"13706","101","101","3.26","1","1","1.55","41","0.001078325654347613","0"
"13707","101","101","3.26","1","1","1.55","105","0.0017645328889324577","0"
"13708","101","101","3.26","1","1","1.55","57","0.006666013135967062","0"
"13709","101","101","3.26","1","1","1.55","71","0.0027448289383393784","0"
"13710","101","101","3.26","1","1","1.55","65","0.0026467993333986863","0"
"13711","101","101","3.26","1","1","1.56","48","0.0026467993333986863","0"
"13712","101","101","3.26","1","1","1.56","58","0.0014704440741103812","0"
"13713","101","101","3.26","1","1","1.56","54","0.0016665032839917656","0"
"13714","101","101","3.26","1","1","1.56","67","0.0031369473581021466","0"
"13715","101","101","3.26","1","1","1.56","58","0.004313302617390452","0"
"13716","101","101","3.26","1","1","1.57","121","0.004509361827271836","0"
"13717","101","101","3.26","1","1","1.57","153","0.0028428585432800704","0"
"13718","101","101","3.26","1","1","1.57","58","0.0016665032839917656","0"
"13719","101","101","3.26","1","1","1.57","68","0.0026467993333986863","0"
"13721","101","101","3.26","1","1","1.58","63","0.004019213802568375","0"
"13720","101","101","3.26","1","1","1.57","186","0.004999509851975297","0"
"13722","101","101","3.26","1","1","1.58","99","0.006371924321144986","0"
"13723","101","101","3.26","1","1","1.58","86","0.002450740123517302","0"
"13724","101","101","3.26","1","1","1.58","73","0.002058621703754534","0"
"13725","101","101","3.26","1","1","1.58","60","0.0034310361729242233","0"
"13727","101","101","3.26","1","1","1.59","47","0.005489657876678757","0"
"13726","101","101","3.26","1","1","1.59","112","0.002450740123517302","0"
"13728","101","101","3.26","1","1","1.59","52","0.002058621703754534","0"
"13729","101","101","3.26","1","1","1.59","58","0.006371924321144986","0"
"13730","101","101","3.26","1","1","1.59","74","0.0036270953828056074","0"
"13731","101","101","3.26","1","1","1.6","65","0.002450740123517302","0"
"13733","101","101","3.26","1","1","1.6","44","0.0027448289383393784","0"
"13732","101","101","3.26","1","1","1.6","138","0.00421527301244976","0"
"13734","101","101","3.26","1","1","1.6","46","0.004509361827271836","0"
"13493","101","101","3.24","1","1","1.84","1000","0.29212822272326244","0.08538378590334281"
"13736","101","101","3.26","1","1","1.61","61","0.0037251249877462995","0"
"13735","101","101","3.26","1","1","1.6","84","0.005195569061856681","0"
"13738","101","101","3.26","1","1","1.61","43","0.0012743848642289971","0"
"13737","101","101","3.26","1","1","1.61","129","0.007254190765611215","0"
"13740","101","101","3.26","1","1","1.61","35","0.0036270953828056074","0"
"13739","101","101","3.26","1","1","1.61","56","0.0035290657778649153","0"
"13741","101","101","3.26","1","1","1.62","50","0.0025487697284579942","0"
"13743","101","101","3.26","1","1","1.62","60","0.0036270953828056074","0"
"13742","101","101","3.26","1","1","1.62","70","0.008822664444662289","0"
"13745","101","101","3.26","1","1","1.62","54","0","4.901480247034605E-4"
"13744","101","101","3.26","1","1","1.62","85","0.006175865111263602","0"
"13746","101","101","3.26","1","1","1.63","62","0.0029408881482207625","0"
"13747","101","101","3.26","1","1","1.63","48","0.002156651308695226","0"
"13748","101","101","3.26","1","1","1.63","59","0.0035290657778649153","0"
"13749","101","101","3.26","1","1","1.63","55","0.0028428585432800704","0"
"13750","101","101","3.26","1","1","1.63","43","0.002254680913635918","0"
"13751","101","101","3.26","1","1","1.64","65","9.80296049406921E-4","0"
"13752","101","101","3.26","1","1","1.64","79","0.00941084207430644","0"
"13753","101","101","3.26","1","1","1.64","95","0.004411332222331144","0"
"13755","101","101","3.26","1","1","1.64","31","0.005587687481619449","0"
"13754","101","101","3.26","1","1","1.64","108","0.0025487697284579942","0"
"13756","101","101","3.26","1","1","1.65","62","0.0016665032839917656","0"
"13757","101","101","3.26","1","1","1.65","64","0.0027448289383393784","0"
"13758","101","101","3.26","1","1","1.65","51","0.00803842760513675","0"
"13759","101","101","3.26","1","1","1.65","31","0.004803450642093913","0"
"13761","101","101","3.26","1","1","1.66","113","0.004117243407509068","0"
"13762","101","101","3.26","1","1","1.66","72","0.009116753259484365","0"
"13763","101","101","3.26","1","1","1.66","44","0.005783746691500833","0"
"13764","101","101","3.26","1","1","1.66","43","0.0030389177531614546","0"
"13760","101","101","3.26","1","1","1.65","149","0.014312322321341045","0"
"13766","101","101","3.26","1","1","1.67","39","0.005293598666797373","0"
"13767","101","101","3.26","1","1","1.67","51","0.003921184197627684","0"
"13765","101","101","3.26","1","1","1.66","105","0.010979315753357513","0"
"13768","101","101","3.26","1","1","1.67","68","0.004019213802568375","0"
"13769","101","101","3.26","1","1","1.67","68","0.008626605234780904","0"
"13770","101","101","3.26","1","1","1.67","95","0.0059798059013822175","0"
"13771","101","101","3.26","1","1","1.68","60","0.005391628271738065","0"
"13772","101","101","3.26","1","1","1.68","73","0.010881286148416823","0"
"13774","101","101","3.26","1","1","1.68","80","0.010685226938535438","0"
"13773","101","101","3.26","1","1","1.68","138","0.008626605234780904","0"
"13775","101","101","3.26","1","1","1.68","77","0.00470542103715322","0"
"13641","101","101","3.25","1","1","1.78","1000","0.2544848544260367","0.004901480247034604"
"13777","101","101","3.26","1","1","1.69","29","0","2.9408881482207626E-4"
"13778","101","101","3.26","1","1","1.69","52","0.0036270953828056074","0"
"13776","101","101","3.26","1","1","1.69","70","0.01029310851877267","0"
"13781","101","101","3.26","1","1","1.7","50","0.0068620723458484465","0"
"13779","101","101","3.26","1","1","1.69","108","0.007646309185373983","0"
"13780","101","101","3.26","1","1","1.69","113","0.009606901284187825","0"
"13783","101","101","3.26","1","1","1.7","75","0.004313302617390452","0"
"13786","101","101","3.26","1","1","1.71","119","0.011175374963238898","0"
"13784","101","101","3.26","1","1","1.7","217","0.0029408881482207625","0"
"13785","101","101","3.26","1","1","1.7","153","0.009214782864425057","0"
"13782","101","101","3.26","1","1","1.7","216","0.02058621703754534","0"
"13787","101","101","3.26","1","1","1.71","107","0.00656798353102637","0"
"13790","101","101","3.26","1","1","1.71","67","0.010195078913831977","0"
"13789","101","101","3.26","1","1","1.71","86","0.0050975394569159884","0"
"13791","101","101","3.26","1","1","1.72","49","0.00794039800019606","0"
"13788","101","101","3.26","1","1","1.71","178","0.01774335849426527","0"
"13793","101","101","3.26","1","1","1.72","107","0.009704930889128516","0"
"13792","101","101","3.26","1","1","1.72","114","0.01588079600039212","0"
"13794","101","101","3.26","1","1","1.72","151","0.010489167728654054","0"
"13797","101","101","3.26","1","1","1.73","97","0.008626605234780904","0"
"13796","101","101","3.26","1","1","1.73","110","0.007646309185373983","0"
"13795","101","101","3.26","1","1","1.72","192","0.012743848642289972","0"
"13800","101","101","3.26","1","1","1.73","123","0.012547789432408587","0"
"13801","101","101","3.26","1","1","1.74","107","0.00941084207430644","0"
"13799","101","101","3.26","1","1","1.73","281","0.008136457210077443","0"
"13804","101","101","3.26","1","1","1.74","153","0.014802470346044505","0"
"13798","101","101","3.26","1","1","1.73","400","0.061758651112636016","0"
"13805","101","101","3.26","1","1","1.74","194","0.022154690716596412","0"
"13806","101","101","3.26","1","1","1.75","60","0.006960101950789138","0"
"13802","101","101","3.26","1","1","1.74","293","0.051759631408685426","0"
"13808","101","101","3.26","1","1","1.75","95","0.014704440741103813","0"
"13810","101","101","3.26","1","1","1.75","102","0.008234486815018136","0"
"13807","101","101","3.26","1","1","1.75","191","0.024605430840113716","0"
"13811","101","101","3.26","1","1","1.76","208","0.0309773551612587","0"
"13803","101","101","3.26","1","1","1.74","323","0.05979805901382217","0"
"13813","101","101","3.26","1","1","1.76","88","0.009802960494069209","0"
"13498","101","101","3.24","1","1","1.85","1000","0.29026566022938927","0.04352514459366729"
"13812","101","101","3.26","1","1","1.76","189","0.026467993333986865","0"
"13814","101","101","3.26","1","1","1.76","211","0.03401627291442016","0"
"13815","101","101","3.26","1","1","1.76","224","0.03333006567983531","0"
"13818","101","101","3.26","1","1","1.77","51","0.002450740123517302","0"
"13816","101","101","3.26","1","1","1.77","214","0.01823350651896873","0"
"13821","101","101","3.26","1","1","1.78","93","0.009704930889128516","0"
"13809","101","101","3.26","1","1","1.75","381","0.06793451622389962","0"
"13820","101","101","3.26","1","1","1.77","180","0.01450838153122243","0"
"13823","101","101","3.26","1","1","1.78","73","0.003921184197627684","0"
"13819","101","101","3.26","1","1","1.77","185","0.027154200568571707","0"
"13822","101","101","3.26","1","1","1.78","130","0.02097833545730811","0"
"13825","101","101","3.26","1","1","1.78","191","0.02578178609940202","0"
"13824","101","101","3.26","1","1","1.78","253","0.027350259778453092","0"
"13826","101","101","3.26","1","1","1.79","187","0.03587883540829331","0"
"13827","101","101","3.26","1","1","1.79","241","0.030487207136555238","0"
"13828","101","101","3.26","1","1","1.79","290","0.0557788452112538","0"
"13829","101","101","3.26","1","1","1.79","264","0.08214880894029997","0"
"13833","101","101","3.26","1","1","1.8","127","0.009704930889128516","0"
"13496","101","101","3.24","1","1","1.85","1000","0.2877168905009313","0.12959513773159495"
"13651","101","101","3.25","1","1","1.8","1000","0.24497598274678953","0.023134986766003333"
"13836","101","101","3.26","1","1","1.81","188","0.03891775316145476","0"
"13835","101","101","3.26","1","1","1.8","469","0.1637094402509558","0"
"13838","101","101","3.26","1","1","1.81","47","0.006764042740907754","0"
"13667","101","101","3.25","1","1","1.83","1000","0.2714439760807764","0.054700519556906184"
"13840","101","101","3.26","1","1","1.81","37","0.014116263111459661","0"
"13841","101","101","3.26","1","1","1.82","146","0.025389667679639252","0"
"13842","101","101","3.26","1","1","1.82","127","0.023233016370944024","0"
"13658","101","101","3.25","1","1","1.81","1000","0.2655621997843349","0.039996078815802374"
"13843","101","101","3.26","1","1","1.82","277","0.0755808254092736","0"
"13672","101","101","3.25","1","1","1.84","1000","0.28036467013037936","0.10979315753357514"
